2016-06-16 17:32:34,BERG,91.45,91.51,90.5,91.35,18500.0,-0.1,-0.11,1689975,1.01,Chemicals,Chemicals
2016-06-16 17:32:34,BIFO,257,273.55,257,267.49,10000.0,6.96,2.6,2674900,16.55,Chemicals,Chemicals
2016-06-16 17:32:34,DAAG,20.18,20.2,20.18,20.2,31500.0,1,4.95,636300,0.02,Chemicals,Chemicals
2016-06-16 17:32:34,DOL,6.48,6.55,6.25,6.33,271500.0,-0.12,-1.9,1718595,0.3,Chemicals,Chemicals
2016-06-16 17:32:34,EPCL,9.05,9.18,9.02,9.07,69500.0,-0.03,-0.33,630365,0.16,Chemicals,Chemicals
2016-06-16 17:32:34,GGL,20.75,20.75,20.5,20.56,290500.0,-0.04,-0.19,5972680,0.25,Chemicals,Chemicals
2016-06-16 17:32:34,ICI,425.01,440.5,420.05,433.9,8300.0,-2.75,-0.63,3601370,20.45,Chemicals,Chemicals
2016-06-16 17:32:34,ICL,26.55,26.95,26.55,26.77,20500.0,-0.23,-0.86,548785,0.4,Chemicals,Chemicals
2016-06-16 17:32:34,LINDE,111,111,108,109.2,26100.0,-1.59,-1.46,2850120,3,Chemicals,Chemicals
2016-06-16 17:32:34,LOTCHEM,6.22,6.59,6.21,6.26,4620000.0,-0.05,-0.8,28921200,0.38,Chemicals,Chemicals
2016-06-16 17:32:34,NICL,31,31,31,31.0,500.0,1,3.23,15500,0,Chemicals,Chemicals
2016-06-16 17:32:34,PPVC,5.4,5.7,4.91,5.05,49500.0,-0.29,-5.74,249975,0.79,Chemicals,Chemicals
2016-06-16 17:32:34,SHCI,5.66,5.71,5.65,5.71,6500.0,-0.04,-0.7,37115,0.06,Chemicals,Chemicals
2016-06-16 17:32:34,SITC,363,368,363,367.0,1000.0,5,1.36,367000,5,Chemicals,Chemicals
2016-06-16 17:32:34,SPL,17.83,18.83,17.83,18.74,266500.0,0.91,4.86,4994210,1,Chemicals,Chemicals
2016-06-16 17:32:34,GASF,8.7,8.81,8.7,8.79,70500.0,-0.03,-0.34,619695,0.11,Mutual Fund,Financial Services
2016-06-16 17:32:34,PGF,25,25,24.85,24.99,132000.0,0.04,0.16,3298680,0.15,Mutual Fund,Financial Services
2016-06-16 17:32:34,PIF,11.85,11.85,11.75,11.8,26000.0,0,0,306800,0.1,Mutual Fund,Financial Services
2016-06-16 17:32:34,TSMF,2.95,2.99,2.8,2.87,2000.0,0.17,5.92,5740,0.19,Mutual Fund,Financial Services
2016-06-16 17:32:34,ABL,84.01,89.2,84,89.17,2709000.0,4.21,4.72,241561530,5.2,Commercial Banks,Banking
2016-06-16 17:32:34,AKBL,18.25,18.99,18.25,18.71,1456500.0,0.45,2.41,27251115,0.74,Commercial Banks,Banking
2016-06-16 17:32:34,BOP,8.31,8.55,8.3,8.41,3300000.0,0.06,0.71,27753000,0.25,Commercial Banks,Banking
2016-06-16 17:32:34,BAFL,26.34,27.1,25.62,27.05,3157500.0,1.24,4.58,85410375,1.48,Commercial Banks,Banking
2016-06-16 17:32:34,BAHL,40.5,41.7,40.5,41.32,1100500.0,1.1,2.66,45472660,1.2,Commercial Banks,Banking
2016-06-16 17:32:34,BOK,11.1,11.1,11,11.02,6500.0,0.02,0.18,71630,0.1,Commercial Banks,Banking
2016-06-16 17:32:34,BIPL,10.6,11.18,10.57,11.18,89000.0,0.28,2.5,995020,0.61,Commercial Banks,Banking
2016-06-16 17:32:34,FABL,13.62,13.89,13.49,13.6,4709500.0,0.03,0.22,64049200,0.4,Commercial Banks,Banking
2016-06-16 17:32:34,HBL,192,200.92,189,200.92,4245600.0,9.56,4.76,853025952,11.92,Commercial Banks,Banking
2016-06-16 17:32:34,HMB,27.65,28,27.65,27.98,243500.0,0.87,3.11,6813130,0.35,Commercial Banks,Banking
2016-06-16 17:32:34,JSBL,6.05,6.1,5.99,6.06,671000.0,0.09,1.49,4066260,0.11,Commercial Banks,Banking
2016-06-16 17:32:34,MCB,232.9,243.85,229.51,243.72,3555600.0,11.48,4.71,866570832,14.34,Commercial Banks,Banking
2016-06-16 17:32:34,MEBL,43,43,42,42.81,37500.0,0.17,0.4,1605375,1,Commercial Banks,Banking
2016-06-16 17:32:34,NBP,55.36,57.7,55,56.79,2593500.0,1.43,2.52,147284865,2.7,Commercial Banks,Banking
2016-06-16 17:32:34,NIB,1.8,1.85,1.78,1.85,8210000.0,0.05,2.7,15188500,0.07,Commercial Banks,Banking
2016-06-16 17:32:34,SBL,8.3,8.3,8.3,8.3,500.0,0.31,3.73,4150,0,Commercial Banks,Banking
2016-06-16 17:32:34,SILK,1.51,1.59,1.5,1.55,1672500.0,-0.01,-0.65,2592375,0.09,Commercial Banks,Banking
2016-06-16 17:32:34,SNBL,13.7,13.75,13.7,13.75,14500.0,0.05,0.36,199375,0.05,Commercial Banks,Banking
2016-06-16 17:32:34,SCBPL,20.28,20.3,20.2,20.3,22000.0,1,4.93,446600,0.1,Commercial Banks,Banking
2016-06-16 17:32:34,SMBL,2.8,2.84,2.8,2.81,690000.0,0.02,0.71,1938900,0.04,Commercial Banks,Banking
2016-06-16 17:32:34,UBL,181.9,186,178,184.53,4429300.0,4.69,2.54,817338729,8,Commercial Banks,Banking
2016-06-16 17:32:34,ADOS,34.02,34.02,34.02,34.02,1000.0,0.36,1.06,34020,0,Engineering,General Industries
2016-06-16 17:32:34,ASL,8.35,8.83,8.2,8.28,72500.0,0.01,0.12,600300,0.63,Engineering,General Industries
2016-06-16 17:32:34,BCL,52,52,48.83,48.83,140000.0,-2.57,-5.26,6836200,3.17,Engineering,General Industries
2016-06-16 17:32:34,CSAP,121.5,122.9,120,121.14,407100.0,0.12,0.1,49316094,2.9,Engineering,General Industries
2016-06-16 17:32:34,DSL,14.35,15.01,14.04,14.32,324000.0,-0.72,-5.03,4639680,0.97,Engineering,General Industries
2016-06-16 17:32:34,DKL,12.35,12.4,12.31,12.34,27500.0,-0.05,-0.41,339350,0.09,Engineering,General Industries
2016-06-16 17:32:34,HSPI,17.3,17.3,17.05,17.05,4500.0,-0.45,-2.64,76725,0.25,Engineering,General Industries
2016-06-16 17:32:34,INIL,81.5,81.5,81,81.0,13000.0,-0.56,-0.69,1053000,0.5,Engineering,General Industries
2016-06-16 17:32:34,ISL,35,35.55,34.7,35.11,248000.0,0.05,0.14,8707280,0.85,Engineering,General Industries
2016-06-16 17:32:34,KSBP,230.1,240,230.01,240.0,2600.0,5,2.08,624000,9.99,Engineering,General Industries
2016-06-16 17:32:34,MUGHAL,69.1,69.15,68.45,68.52,186500.0,-0.58,-0.85,12778980,0.7,Engineering,General Industries
2016-06-16 17:32:34,AHCL,39.06,39.06,37.91,38.1,313000.0,-1.49,-3.91,11925300,1.15,Fertilizer,Chemicals
2016-06-16 17:32:34,DAWH,138.01,143.37,136,141.29,1449900.0,4.74,3.35,204856371,7.37,Fertilizer,Chemicals
2016-06-16 17:32:34,ENGRO,349,352.05,347,348.07,2923400.0,-1.37,-0.39,1017547838,5.05,Fertilizer,Chemicals
2016-06-16 17:32:34,EFERT,68.21,68.25,67.35,67.57,7598500.0,-0.5,-0.74,513430645,0.9,Fertilizer,Chemicals
2016-06-16 17:32:34,FATIMA,32.29,32.48,31.43,31.5,408000.0,-0.46,-1.46,12852000,1.05,Fertilizer,Chemicals
2016-06-16 17:32:34,FFBL,56.1,56.35,55.7,55.75,1549000.0,-0.56,-1,86356750,0.65,Fertilizer,Chemicals
2016-06-16 17:32:34,FFC,120.49,121.95,120.06,120.39,2062000.0,-0.2,-0.17,248244180,1.89,Fertilizer,Chemicals
2016-06-16 17:32:34,CLOV,43.01,44,43.01,43.8,35000.0,0.5,1.14,1533000,0.99,Food & Personal Care,General Industries
2016-06-16 17:32:34,EFOODS,162.05,164.8,160,163.75,1791600.0,1.81,1.11,293374500,4.8,Food & Personal Care,General Industries
